"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUST00000082414.1_PB.13705.720",34.1006730552631,-23.6138181262428,2.98449577025781,-7.91216337498879,0.00000000000000252954129359997,0.000000000000387352652301532
"ENSMUST00000069520.10_PB.13712.25",34.3090010436341,-23.6423062523544,2.98694162476424,-7.91522206404703,0.0000000000000024681216785501,0.000000000000387352652301532
"ENSMUST00000236085.1_PB.5993.37",32.5842203585143,-23.5640086305316,2.99018637135161,-7.88044814072252,0.00000000000000326208991096424,0.000000000000486720543382074
"ENSMUST00000082414.1_PB.13705.711",86.3906066189292,-23.6229999586538,3.00349288057162,-7.86517594613305,0.00000000000000368579034947017,0.000000000000536190351089173
"ENSMUST00000026459.5_PB.1155.19",31.4221620758515,-23.514029658301,2.99313029993135,-7.85599933916689,0.0000000000000039659716249959,0.000000000000562877777703687
"ENSMUST00000073139.13_PB.12406.57",67.2462523799404,-23.5444972367149,3.00358300510871,-7.83880358780455,0.0000000000000045485937361457,0.0000000000006301968321579
"ENSMUST00000082390.1_PB.13705.420",21.7141013690855,-23.0198717380416,2.9405572068811,-7.82840465887674,0.0000000000000049409942546304,0.000000000000668642920178937
"ENSMUST00000175858.8_PB.4630.98",26.991858890119,-23.3103104411519,2.98256995174442,-7.81551172924489,0.00000000000000547401796959726,0.000000000000723938876479238
"ENSMUST00000027297.10_PB.31.5",23.2278463974852,-23.1110723641158,2.9605554842338,-7.80632975372087,0.00000000000000588774102691512,0.000000000000749743238845341
"ENSMUST00000044011.11_PB.7169.24",25.4626754033312,-23.2311070735265,2.97625015709527,-7.80549545479047,0.00000000000000592682402249281,0.000000000000749743238845341
"ENSMUST00000019649.3_PB.1707.71",32.3870587434368,-23.2329030568259,2.99314674756278,-7.76203274221142,0.00000000000000835788202548839,0.00000000000103477692566632
"ENSMUST00000097014.6_PB.4732.34",22.1204140985796,-23.0452109301011,2.97027565598987,-7.75861017600439,0.00000000000000858651317309503,0.00000000000104093583654667
"ENSMUST00000022587.9_PB.3886.12",19.3500751919294,-22.8622198127427,2.95527881405869,-7.73606189168473,0.0000000000000102543557408256,0.00000000000121775706236457
"ENSMUST00000026459.5_PB.1155.1",35.7935688320133,22.9633341592393,2.97249230628582,7.72527959472917,0.0000000000000111608096888039,0.000000000001298895031583
"ENSMUST00000082388.1_PB.13705.487",15.0185087168601,-22.52015919075,2.92865671786363,-7.68958651022023,0.0000000000000147611298376469,0.00000000000168421597108367
"ENSMUST00000019231.11_PB.13811.15",16.2051764827071,-22.6210773067652,2.94603529233081,-7.67848143763005,0.000000000000016098547904119,0.00000000000180148942796285
"novel_PB.1729.49",16.8221373836405,-22.6442373725389,2.96256583377293,-7.64345457386872,0.0000000000000211469758239685,0.0000000000023217783456542
"novel_PB.1707.29",33.7847711581959,22.8783165047543,2.99473435471868,7.6395144927315,0.0000000000000218042363940372,0.00000000000234960836253524
"ENSMUST00000034966.8_PB.13088.7",17.9437672530831,22.0029839479053,2.92979926653915,7.51006534788866,0.0000000000000590978551632992,0.00000000000625255307627706
"ENSMUST00000095267.5_PB.12302.2",27.8788055013049,21.0000766410794,2.95712126909558,7.10152703595484,0.00000000000123385866817231,0.000000000128211135537405
"ENSMUST00000028727.10_PB.7138.24",293.604519966225,-10.7515910021951,1.72578336401995,-6.229977195487,0.000000000466503075991755,0.0000000476242350736144
"ENSMUST00000082402.1_PB.13705.506",549.285902888122,-12.6282240143277,2.19553106433849,-5.75178562464686,0.00000000883057322024426,0.000000885950096010368
"ENSMUST00000019649.3_PB.1707.5",278.490236170703,11.6698045902859,2.06497804793204,5.65129716607521,0.0000000159241517855253,0.00000157055320745715
"ENSMUST00000163694.3_PB.13076.19",148.007854582059,-10.7363425395543,1.90269151528204,-5.64271320564689,0.0000000167391051799111,0.00000159680086953939
"ENSMUST00000082402.1_PB.13705.514",492.878659120169,-12.471894615427,2.20963659409592,-5.64431936398568,0.0000000165835990775288,0.00000159680086953939
"ENSMUST00000019649.3_PB.1707.3",277.445760457876,11.6643813080874,2.12335373238288,5.49337641213334,0.0000000394321086611154,0.00000364214984601636
"ENSMUST00000019649.3_PB.1707.6",277.445760457876,11.6643813080874,2.12335373238288,5.49337641213334,0.0000000394321086611154,0.00000364214984601636
"ENSMUST00000027425.15_PB.151.5",98.6197151220558,-10.1506584703888,1.93469033336564,-5.24665797690241,0.00000015488304488783,0.0000140822568469106
"ENSMUST00000019649.3_PB.1707.13",278.919808380516,11.6720221479065,2.2283753766482,5.23790662480883,0.000000162408189748002,0.000014539280863748
"ENSMUST00000019649.3_PB.1707.8",277.4678281646,11.6644903287422,2.27186408709608,5.13432577018805,0.000000283157264937068,0.0000249650321919515
"ENSMUST00000019649.3_PB.1707.10",277.306497029499,11.6636504279804,2.29054592288235,5.09208320665463,0.000000354150610633036,0.0000307582448249796
"ENSMUST00000021273.12_PB.1729.25",125.930405095896,-10.5033489466895,2.06716367343188,-5.08104369367712,0.000000375366758108656,0.0000321214583152098
"ENSMUST00000017534.14_PB.1818.37",215.041087536835,-10.300300453515,2.03611231008202,-5.05880761218919,0.00000042188624460863,0.0000355790732953278
"ENSMUST00000028727.10_PB.7138.23",294.013999053821,-8.96547920651724,1.77689515396407,-5.0455870660214,0.000000452130944897121,0.0000375849995479478
"ENSMUST00000035700.13_PB.13230.18",69.7244978906155,-8.67390199605954,1.74547822374711,-4.96935560584583,0.00000067175773376978,0.0000550557500395261
"ENSMUST00000110082.10_PB.2868.33",61.0642852161091,-9.45873247637073,1.90791997323249,-4.95761489426901,0.000000713638407185555,0.0000576758596029548
"ENSMUST00000064989.11_PB.11478.27",67.5626189560743,-9.60476376877244,1.94175395148026,-4.94643709181094,0.000000755841386976549,0.0000602498771344731
"ENSMUST00000110082.10_PB.2868.34",60.7894650720994,-9.45222532000212,1.91992165585755,-4.9232349096975,0.000000851251645979482,0.0000669382882156028
"ENSMUST00000110082.10_PB.2868.32",60.720760036097,-9.45059431610716,1.92381010912616,-4.91243614495811,0.000000899516829885658,0.0000697905124413952
"novel_PB.12303.11",67.9315623748475,-9.61285520855642,1.96159038747179,-4.90054155543962,0.000000955728390282965,0.0000731760987244286
"ENSMUST00000032454.7_PB.10613.19",62.3377845822097,-9.48883285137216,1.93761611949357,-4.8971686165845,0.000000972274052382811,0.000073476139101501
"ENSMUST00000179781.7_PB.997.21",70.3700666730955,-9.6637738929668,1.97604198805,-4.89046991481351,0.00000100595533774886,0.0000750468475687255
"ENSMUST00000017534.14_PB.1818.41",174.781312003621,-10.976256879107,2.25081461294364,-4.87657082728465,0.00000107945940195922,0.0000795110665822874
"ENSMUST00000153739.8_PB.7214.14",59.553240482909,-9.42311409238133,1.93830271763039,-4.86152859750475,0.00000116482748461152,0.0000847266391619303
"ENSMUST00000179781.7_PB.997.24",70.3013616370931,-9.66236310304171,1.98967133911083,-4.85626088746886,0.00000119623075456131,0.0000859366266764477
"ENSMUST00000196060.4_PB.13261.12",40.6691042127935,-8.87265497563373,1.8311502822408,-4.84539967127993,0.000001263570527512,0.0000896672792633209
"ENSMUST00000047864.10_PB.1035.16",46.7232483391998,-9.07290303031688,1.8778483812185,-4.8315418438786,0.0000013547973639191,0.0000948256438395048
"ENSMUST00000022616.13_PB.3853.15",159.248159185619,-10.8419624797195,2.24604743826495,-4.82712978141497,0.00000138514860394534,0.0000948256438395048
"ENSMUST00000006435.7_PB.12279.12",97.5119717531228,-8.56176090546735,1.7731536076849,-4.82855002993561,0.00000137530783479549,0.0000948256438395048
"ENSMUST00000032946.9_PB.11414.17",59.3714271179658,-8.44143522460441,1.7498224798192,-4.8241666351644,0.00000140589844673083,0.0000951270123433341
"ENSMUST00000022616.13_PB.3853.14",159.050239032047,-10.8401672910359,2.25822072120406,-4.80031344555905,0.00000158417486795183,0.000105957627087491
"ENSMUST00000022212.8_PB.3398.6",54.5450108083113,-8.3184962612329,1.7403393250909,-4.77981284529006,0.00000175458450180858,0.000116021900182092
"ENSMUST00000065987.13_PB.4787.10",34.9788082902967,-8.65541724220898,1.81445861565615,-4.77024781250191,0.00000183999414567001,0.00012030253858038
"ENSMUST00000021273.12_PB.1729.27",95.5627791828223,-10.1052087295051,2.12229741060693,-4.76144798509425,0.00000192208842003033,0.000124273694623961
"ENSMUST00000071134.3_PB.12517.17",48.2699013265251,-9.11985813885782,1.91887679414742,-4.75270646175586,0.00000200711642618661,0.000128345170153625
"ENSMUST00000032946.9_PB.11414.22",48.9983422458085,-9.14140957716312,1.9258225044466,-4.7467560255715,0.00000206705031457524,0.000129804217437848
"ENSMUST00000082402.1_PB.13705.586",373.877820877544,-12.073193476151,2.54385462091204,-4.74602336819955,0.00000207454755485819,0.000129804217437848
"ENSMUST00000015435.10_PB.13812.9",86.2264621932134,-8.38420645159668,1.76917699471302,-4.73904333859862,0.00000214729579294988,0.000132926747012504
"ENSMUST00000001304.8_PB.3148.22",70.017176688881,-9.65671244078462,2.04088782381806,-4.73162332985013,0.00000222731427979335,0.00013642886099071
"ENSMUST00000071134.3_PB.12517.18",48.2011962905227,-9.11780260877904,1.92906946506851,-4.72652891660136,0.00000228390280988637,0.000138437817195091
"ENSMUST00000022623.12_PB.3854.2",33.0240385028766,8.59351536896772,1.82079057733299,4.71966159971845,0.00000236237310444439,0.000141718031904762
"ENSMUST00000069520.10_PB.13712.12",70.0367345627045,-8.68016509863637,1.84059654085106,-4.71595208726342,0.00000240583050416397,0.00014285232350745
"ENSMUST00000071134.3_PB.12517.19",48.1324912545203,-9.11574428163269,1.94354983073583,-4.69025498470571,0.00000272864795809224,0.000160383863314533
"ENSMUST00000021273.12_PB.1729.24",95.0131388948029,-10.0968841482784,2.15533107860834,-4.68460936163821,0.00000280494372326795,0.000163219675256962
"ENSMUST00000163694.3_PB.13076.20",123.04533036871,-10.4698111246466,2.23773164465461,-4.67876081104561,0.00000288613885270615,0.000166281603800961
"ENSMUST00000069520.10_PB.13712.14",56.5032180344355,-9.34723572191121,1.99935628665142,-4.67512258036122,0.00000293778090941763,0.000167597520704914
"ENSMUST00000021273.12_PB.1729.26",94.9444338588004,-10.0958398081143,2.16624218937871,-4.66053142977971,0.00000315393993276403,0.000178182295813144
"ENSMUST00000163694.3_PB.13076.21",122.979356984186,-10.4690371807602,2.249332412779,-4.65428636571594,0.00000325104712188536,0.000181902338483182
"ENSMUST00000005826.8_PB.1162.7",28.8584558356024,-8.37782391100877,1.80645440697695,-4.63771677749057,0.00000352279055443212,0.000195229697488005
"ENSMUST00000032454.7_PB.10613.14",73.637699658295,-8.15471341937494,1.77803263147425,-4.58636881855957,0.00000451021566680336,0.000247593820425743
"ENSMUST00000006435.7_PB.12279.9",97.7821053728166,-7.45569302509408,1.62777734443123,-4.58029044979688,0.00000464330640013379,0.000252517756470827
"ENSMUST00000212571.1_PB.12516.6",35.6345360842229,8.70380828545626,1.90407242504665,4.5711540017933,0.00000485045642593002,0.000261340795763766
"ENSMUST00000094151.5_PB.2245.8",59.2328981866077,-8.43814763185845,1.84998579719685,-4.56119589925725,0.00000508630994389093,0.000271534289573406
"ENSMUST00000034230.6_PB.12399.15",35.7497791042841,-8.68628764399518,1.90694570641618,-4.55507863426262,0.00000523659854754573,0.000277016063165169
"ENSMUST00000034912.5_PB.13173.12",40.9317555163516,-7.90267614334731,1.73957991522981,-4.54286467333886,0.00000554948792247244,0.000290923155142947
"ENSMUST00000038775.5_PB.11324.6",38.8746451711889,-8.80752408047944,1.94677289983895,-4.52416616299111,0.00000606340754008588,0.000315026504247855
"ENSMUST00000094934.10_PB.6953.11",26.4712237734312,-8.25306324807998,1.83702629482867,-4.49262118420015,0.00000703518612014602,0.000362280956045396
"ENSMUST00000088666.3_PB.8.7",22.928552397703,-8.04561307750373,1.82351142934795,-4.41215390702578,0.0000102347315708708,0.000522420201849975
"ENSMUST00000020909.3_PB.2674.5",32.3098682305094,-8.54081829805881,1.9434254152107,-4.3947239915728,0.0000110913586708232,0.000558197853651581
"ENSMUST00000033578.6_PB.13855.10",25.6964174290622,-8.20973206369755,1.86838873107777,-4.39401711600016,0.0000111275049018016,0.000558197853651581
"ENSMUST00000081593.12_PB.13859.5",33.8422486326568,-7.62681687703134,1.75059700317716,-4.35669480936469,0.0000132041174194254,0.000656707344133646
"ENSMUST00000030765.6_PB.8913.8",24.754669747292,-8.15702665143223,1.87459190476487,-4.35136129132882,0.000013529490161164,0.000663399644402204
"ENSMUST00000211368.1_PB.11419.30",21.851860040804,-7.97633381478431,1.83331992476873,-4.35075935575757,0.0000135666880364087,0.000663399644402204
"ENSMUST00000019649.3_PB.1707.19",184.638290039134,11.0768545955401,2.54778460833794,4.34764169596193,0.0000137609167709891,0.000667289789086547
"novel_PB.1707.18",184.555175146182,11.0762042813922,2.55437118428196,4.33617649210436,0.0000144982547597704,0.000697234251628957
"ENSMUST00000071134.3_PB.12517.16",56.6842048905084,-7.77364381847058,1.79385666968768,-4.33348101318708,0.0000146769944187809,0.000700044512482674
"ENSMUST00000032264.8_PB.10679.4",50.3818538845084,-9.18168915910606,2.13036965392372,-4.30990421882661,0.0000163325269107651,0.000772674586127984
"ENSMUST00000020081.10_PB.967.16",63.0221599828775,-9.50456844441313,2.20826548850719,-4.30408775298042,0.0000167675197492313,0.000786856430812718
"ENSMUST00000110082.10_PB.2868.39",54.4974086790203,-9.29456551022661,2.16704335456025,-4.28905378873361,0.0000179435917628051,0.000835310083742105
"ENSMUST00000209469.1_PB.6299.8",84.1864979402025,-9.92227208969203,2.31540703636958,-4.2853251863869,0.0000182472084108068,0.000842702426527658
"ENSMUST00000061372.6_PB.878.7",23.1631563448549,-8.06058872524776,1.88288296585063,-4.28098234008199,0.0000186070125120453,0.000852552801634579
"ENSMUST00000039506.14_PB.336.9",24.1572926719735,-8.12082861614963,1.89787527737986,-4.27890531740365,0.0000187814729838311,0.000853823369475883
"ENSMUST00000028727.10_PB.7138.30",159.178009679809,-10.8412209644299,2.53573781752048,-4.27537140848053,0.0000190818914885767,0.0008607560199382
"ENSMUST00000167662.7_PB.5316.3",18.4775373814456,7.75600269424748,1.81577983020655,4.27144445886109,0.0000194210900148722,0.000869317867665703
"ENSMUST00000017534.14_PB.1818.36",215.348196852532,-8.77187277027424,2.06509058791685,-4.24769393730221,0.0000215982177184029,0.000959389533613639
"ENSMUST00000032214.13_PB.10655.16",37.815801129932,-8.76815481954945,2.07197347558136,-4.23178912417749,0.0000231839724930716,0.00102202678740291
"ENSMUST00000064989.11_PB.11478.32",57.727121359053,-9.3777218697675,2.22020638608391,-4.22380636707757,0.0000240210452337473,0.00104312285235206
"ENSMUST00000033578.6_PB.13855.9",28.786768484962,-7.3912840048485,1.74956782691477,-4.22463415887251,0.0000239329245166553,0.00104312285235206
"novel_PB.12303.9",55.3571652221935,-8.33873932797804,1.97572328435545,-4.22060082705279,0.0000243652047888537,0.00105023056789881
"ENSMUST00000017534.14_PB.1818.45",134.3341639875,-10.596494354654,2.52574248749739,-4.19539775218866,0.0000272393147554446,0.00115697498220388
"ENSMUST00000017534.14_PB.1818.48",134.3341639875,-10.596494354654,2.52574248749739,-4.19539775218866,0.0000272393147554446,0.00115697498220388
"ENSMUST00000179781.7_PB.997.27",59.0804229650694,-9.41142359206826,2.24854964081681,-4.18555295432546,0.0000284472737295544,0.00119089702037609
"ENSMUST00000049658.13_PB.6276.14",18.8988262920699,-7.76630824714511,1.85479814748385,-4.18714470773039,0.0000282485731907075,0.00119089702037609
"ENSMUST00000017534.14_PB.1818.47",134.268190602976,-10.5957847092606,2.53580900936508,-4.17846323210027,0.0000293485429857777,0.00121147743024308
"ENSMUST00000005509.10_PB.9801.8",21.879383279918,-7.97777961644236,1.90928547596302,-4.17841109508176,0.0000293552702636664,0.00121147743024308
"ENSMUST00000057669.15_PB.11495.9",21.0509446238265,-7.92260758962518,1.89980618276825,-4.17021886836949,0.0000304307241744897,0.00124701678853067
"ENSMUST00000110082.10_PB.2868.38",52.5182071433027,-9.24117310641975,2.22093072957692,-4.1609461219802,0.0000316931856273777,0.00128966886129868
"ENSMUST00000165561.3_PB.3240.3",21.8587661903838,-7.97683608801031,1.91785220617279,-4.15925484890656,0.0000319287501053141,0.00129023192265849
"ENSMUST00000041736.10_PB.10566.9",21.1872560183511,-7.9315944961884,1.90842028985406,-4.15610467901437,0.000032371954838519,0.00129912003589891
"ENSMUST00000102888.9_PB.6033.1",67.761390932383,9.63066199971919,2.32209699434117,4.14739867593326,0.0000336274210730432,0.00134026002208245
"ENSMUST00000101213.8_PB.1648.20",16.551411483433,-7.5761187617386,1.82762302352965,-4.14533996573703,0.0000339309911442004,0.00134315943855852
"ENSMUST00000005509.10_PB.9801.9",21.8106782439156,-7.97324615444543,1.92434584763736,-4.14335404638136,0.0000342262929100248,0.00134569458407726
"ENSMUST00000038696.11_PB.1892.12",22.3552550318643,-8.00811181455578,1.93741598330216,-4.13339823949765,0.0000357438592535712,0.00139592964427202
"ENSMUST00000209469.1_PB.6299.9",96.8834730545102,-10.1249623431597,2.45648228976589,-4.12173227763213,0.0000376034059382123,0.00145876146102971
"ENSMUST00000034912.5_PB.13173.13",41.0341252882505,-7.30608045087693,1.77995700408269,-4.10463872673269,0.0000404947211190452,0.00155025514599818
"ENSMUST00000034912.5_PB.13173.15",41.0341252882505,-7.30608045087693,1.77995700408269,-4.10463872673269,0.0000404947211190452,0.00155025514599818
"ENSMUST00000076354.12_PB.13728.10",101.734517268507,-10.1954034219572,2.50328678974939,-4.07280678494606,0.0000464499566590967,0.00176661632548551
"ENSMUST00000021273.12_PB.1729.33",71.5843924343751,-9.68831905248375,2.38125913391946,-4.06856982277992,0.0000473025867190541,0.0017873620267414
"ENSMUST00000076354.12_PB.13728.9",101.462062411962,-10.1915341548027,2.51639749121721,-4.05004940212087,0.0000512068214820116,0.00192240318841178
"ENSMUST00000047864.10_PB.1035.20",36.2803320240706,-8.7077815383094,2.15726997954418,-4.03648204484322,0.0000542586761368338,0.00200581174704995
"ENSMUST00000022616.13_PB.3853.16",103.480149944908,-10.219972946987,2.53259268926333,-4.03537962907086,0.0000545140822930794,0.00200581174704995
"ENSMUST00000087871.10_PB.7276.17",58.102851887524,-9.38725545397524,2.32696500470652,-4.03411973750726,0.0000548073668638842,0.00200581174704995
"ENSMUST00000196060.4_PB.13261.13",32.6949333888743,-8.5576262654256,2.12055355976821,-4.03556242472886,0.0000544716538209592,0.00200581174704995
"ENSMUST00000071134.3_PB.12517.20",41.7935830372668,-8.91193668571408,2.21347333327203,-4.02622274763986,0.0000566799991246399,0.00206138071816425
"ENSMUST00000021273.12_PB.1729.30",71.1885521272316,-9.68031751399929,2.41227052579753,-4.01294855219393,0.0000599649863520089,0.00216730593529404
"ENSMUST00000188231.1_PB.13705.515",105.306730053352,-10.2452660110231,2.55697543679991,-4.00679093884656,0.0000615492968878631,0.00219727213859187
"ENSMUST00000188231.1_PB.13705.516",105.306730053352,-10.2452660110231,2.55697543679991,-4.00679093884656,0.0000615492968878631,0.00219727213859187
"ENSMUST00000047864.10_PB.1035.18",36.0164384859749,-8.69724690453406,2.18146336319919,-3.98688653279937,0.0000669460218664944,0.00234120342352842
"ENSMUST00000047864.10_PB.1035.19",36.0164384859749,-8.69724690453406,2.18146336319919,-3.98688653279937,0.0000669460218664944,0.00234120342352842
"novel_PB.9582.6",18.4091578476885,-7.72918111231006,1.93883004227167,-3.98651812886807,0.0000670500068239508,0.00234120342352842
"ENSMUST00000033313.2_PB.13731.12",17.4720577059551,-7.65353811414353,1.92009450428564,-3.98602157188664,0.0000671904058651393,0.00234120342352842
"ENSMUST00000058230.12_PB.8062.20",16.1527227721381,-7.54157244977973,1.8986347666827,-3.97210278781337,0.000071240965451386,0.0024675665354858
"ENSMUST00000047404.6_PB.13277.3",13.2333283887961,7.27498045919085,1.83628697128443,3.96178842030458,0.0000743904486120538,0.00256140840516888
"ENSMUST00000127477.7_PB.7914.2",16.1702582168719,7.56340528024762,1.91184326951946,3.95608018755046,0.0000761895960581475,0.00260792505566094
"ENSMUST00000102888.9_PB.6033.16",47.6236748471166,9.12163285580578,2.30704087841888,3.95382367999359,0.0000769120966229147,0.002615458804678
"ENSMUST00000069520.10_PB.13712.16",44.8150023677874,-9.01279387178039,2.28022267711582,-3.95259373666979,0.0000773086293872857,0.002615458804678
"ENSMUST00000025649.9_PB.6359.6",16.3645772066834,-7.55919789459958,1.91425664258582,-3.94889469177365,0.0000785128794058278,0.00264084650440759
"ENSMUST00000190810.6_PB.4300.5",17.2413470001587,-7.63473791332874,1.9381178982683,-3.93925360276087,0.0000817354969449761,0.00273344170530354
"ENSMUST00000086294.10_PB.9742.12",14.71712564956,-7.40658488736215,1.88237343373457,-3.93470538556619,0.0000832988110375457,0.00276980446529988
"ENSMUST00000041045.13_PB.8181.4",17.3424068352264,-7.64307220348398,1.94556537404338,-3.92845817748068,0.0000854922145247483,0.00282658634272449
"ENSMUST00000006646.14_PB.6806.17",22.2725004239638,-8.00400745022505,2.04152969997229,-3.92059319555022,0.0000883312669760525,0.00290395278267599
"ENSMUST00000064989.11_PB.11478.25",76.6962620517688,-7.01706320401701,1.79201955532676,-3.91572914657034,0.0000901313914372483,0.00292058217387027
"ENSMUST00000080666.7_PB.12406.45",34.8224356133818,-8.64887120025528,2.20907000803301,-3.91516392364422,0.0000903428065469409,0.00292058217387027
"ENSMUST00000082405.1_PB.13705.342",163.805794003686,-7.76826190034537,1.9832487959517,-3.9169376611761,0.0000896809273214875,0.00292058217387027
"ENSMUST00000071442.11_PB.6816.10",16.7762819648772,-7.59529094205421,1.94109935953157,-3.91288107162485,0.0000912014569051917,0.00293205125818404
"ENSMUST00000025649.9_PB.6359.5",19.8671584785978,-6.85215594188185,1.75619453299499,-3.90170668063537,0.0000955168571502751,0.00305391533932665
"ENSMUST00000032454.7_PB.10613.16",73.9448089739917,-6.96438787040269,1.78779786993212,-3.89551189624537,0.000097991552132446,0.00308875394574185
